1978.19332,-18.72345,-18.92232,22948.5,24259.6,21734.1,-7366.5,-7867.0
1978.19432,-18.72360,-18.92262,22948.5,24259.5,21734.0,-7366.5,-7867.1
1978.19532,-18.72376,-18.92293,22948.4,24259.5,21733.9,-7366.6,-7867.3
1978.19632,-18.72391,-18.92323,22948.4,24259.5,21733.8,-7366.6,-7867.4
1978.19732,-18.72407,-18.92353,22948.3,24259.5,21733.8,-7366.7,-7867.5
1978.19832,-18.72422,-18.92384,22948.2,24259.4,21733.7,-7366.7,-7867.6
1978.19932,-18.72438,-18.92414,22948.2,24259.4,21733.6,-7366.7,-7867.7
1978.20032,-18.72453,-18.92444,22948.1,24259.4,21733.5,-7366.8,-7867.8
1978.20132,-18.72469,-18.92475,22948.0,24259.4,21733.5,-7366.8,-7867.9
1978.20232,-18.72484,-18.92505,22948.0,24259.4,21733.4,-7366.8,-7868.1
1978.20332,-18.72500,-18.92535,22947.9,24259.3,21733.3,-7366.9,-7868.2
1978.20432,-18.72515,-18.92566,22947.9,24259.3,21733.2,-7366.9,-7868.3
1978.20532,-18.72531,-18.92596,22947.8,24259.3,21733.1,-7367.0,-7868.4
1978.20632,-18.72546,-18.92626,22947.7,24259.3,21733.1,-7367.0,-7868.5
1978.20732,-18.72562,-18.92657,22947.7,24259.3,21733.0,-7367.0,-7868.6
1978.20832,-18.72577,-18.92687,22947.6,24259.2,21732.9,-7367.1,-7868.8
1978.20932,-18.72593,-18.92717,22947.6,24259.2,21732.8,-7367.1,-7868.9
1978.21032,-18.72608,-18.92748,22947.5,24259.2,21732.7,-7367.2,-7869.0
1978.21132,-18.72624,-18.92778,22947.4,24259.2,21732.7,-7367.2,-7869.1
1978.21232,-18.72639,-18.92808,22947.4,24259.1,21732.6,-7367.2,-7869.2
1978.21332,-18.72655,-18.92839,22947.3,24259.1,21732.5,-7367.3,-7869.3
1978.21432,-18.72670,-18.92869,22947.2,24259.1,21732.4,-7367.3,-7869.4
1978.21532,-18.72686,-18.92899,22947.2,24259.1,21732.4,-7367.4,-7869.6
1978.21632,-18.72701,-18.92930,22947.1,24259.1,21732.3,-7367.4,-7869.7
1978.21732,-18.72717,-18.92960,22947.1,24259.0,21732.2,-7367.4,-7869.8
1978.21832,-18.72732,-18.92990,22947.0,24259.0,21732.1,-7367.5,-7869.9
1978.21932,-18.72748,-18.93020,22946.9,24259.0,21732.0,-7367.5,-7870.0
1978.22032,-18.72763,-18.93051,22946.9,24259.0,21732.0,-7367.5,-7870.1
1978.22132,-18.72779,-18.93081,22946.8,24259.0,21731.9,-7367.6,-7870.2
1978.22232,-18.72794,-18.93111,22946.8,24258.9,21731.8,-7367.6,-7870.4
1978.22332,-18.72810,-18.93142,22946.7,24258.9,21731.7,-7367.7,-7870.5
1978.22432,-18.72825,-18.93172,22946.6,24258.9,21731.7,-7367.7,-7870.6
1978.22532,-18.72841,-18.93202,22946.6,24258.9,21731.6,-7367.7,-7870.7
1978.22632,-18.72856,-18.93233,22946.5,24258.8,21731.5,-7367.8,-7870.8
1978.22732,-18.72872,-18.93263,22946.4,24258.8,21731.4,-7367.8,-7870.9
1978.22832,-18.72887,-18.93293,22946.4,24258.8,21731.3,-7367.9,-7871.0
1978.22932,-18.72903,-18.93324,22946.3,24258.8,21731.3,-7367.9,-7871.2
1978.23032,-18.72918,-18.93354,22946.3,24258.8,21731.2,-7367.9,-7871.3
1978.23132,-18.72934,-18.93384,22946.2,24258.7,21731.1,-7368.0,-7871.4
1978.23232,-18.72949,-18.93415,22946.1,24258.7,21731.0,-7368.0,-7871.5
1978.23332,-18.72965,-18.93445,22946.1,24258.7,21730.9,-7368.1,-7871.6
1978.23432,-18.72980,-18.93475,22946.0,24258.7,21730.9,-7368.1,-7871.7
1978.23532,-18.72996,-18.93506,22945.9,24258.7,21730.8,-7368.1,-7871.8
1978.23632,-18.73011,-18.93536,22945.9,24258.6,21730.7,-7368.2,-7872.0
1978.23732,-18.73027,-18.93566,22945.8,24258.6,21730.6,-7368.2,-7872.1
1978.23832,-18.73042,-18.93597,22945.8,24258.6,21730.6,-7368.2,-7872.2
1978.23932,-18.73058,-18.93627,22945.7,24258.6,21730.5,-7368.3,-7872.3
1978.24032,-18.73073,-18.93657,22945.6,24258.5,21730.4,-7368.3,-7872.4
1978.24132,-18.73089,-18.93688,22945.6,24258.5,21730.3,-7368.4,-7872.5
1978.24232,-18.73104,-18.93718,22945.5,24258.5,21730.2,-7368.4,-7872.6
1978.24332,-18.73120,-18.93748,22945.5,24258.5,21730.2,-7368.4,-7872.8
1978.24432,-18.73135,-18.93779,22945.4,24258.5,21730.1,-7368.5,-7872.9
1978.24532,-18.73151,-18.93809,22945.3,24258.4,21730.0,-7368.5,-7873.0
1978.24632,-18.73166,-18.93839,22945.3,24258.4,21729.9,-7368.6,-7873.1
1978.24732,-18.73181,-18.93870,22945.2,24258.4,21729.8,-7368.6,-7873.2
1978.24832,-18.73197,-18.93900,22945.1,24258.4,21729.8,-7368.6,-7873.3
1978.24932,-18.73212,-18.93930,22945.1,24258.4,21729.7,-7368.7,-7873.4
1978.25032,-18.73228,-18.93961,22945.0,24258.3,21729.6,-7368.7,-7873.6
1978.25132,-18.73243,-18.93991,22945.0,24258.3,21729.5,-7368.8,-7873.7
1978.25232,-18.73259,-18.94021,22944.9,24258.3,21729.5,-7368.8,-7873.8
1978.25332,-18.73274,-18.94052,22944.8,24258.3,21729.4,-7368.8,-7873.9
1978.25432,-18.73290,-18.94082,22944.8,24258.3,21729.3,-7368.9,-7874.0
1978.25532,-18.73305,-18.94112,22944.7,24258.2,21729.2,-7368.9,-7874.1
1978.25632,-18.73321,-18.94143,22944.6,24258.2,21729.1,-7368.9,-7874.2
1978.25732,-18.73336,-18.94173,22944.6,24258.2,21729.1,-7369.0,-7874.4
1978.25832,-18.73352,-18.94203,22944.5,24258.2,21729.0,-7369.0,-7874.5
1978.25932,-18.73367,-18.94234,22944.5,24258.1,21728.9,-7369.1,-7874.6
1978.26032,-18.73383,-18.94264,22944.4,24258.1,21728.8,-7369.1,-7874.7
1978.26132,-18.73398,-18.94294,22944.3,24258.1,21728.7,-7369.1,-7874.8
1978.26232,-18.73414,-18.94325,22944.3,24258.1,21728.7,-7369.2,-7874.9
